2.135096989439965398e+01	4.283052297240109496e+00	5.348498367350452476e+00	5.439368748821967081e+00	4.301460153664086405e+00
1.867359765616316736e+01	6.891183668281842145e+00	6.182422475553454255e+00	5.646529061243704462e+00	4.965402200323232762e+00
1.815970966832456313e+01	4.884146562353919307e+00	6.138310609146176766e+00	6.459104060844107487e+00	4.195755073359644705e+00
2.570581274782118086e+01	5.472716145841304503e+00	4.702667765449953130e+00	5.484165361318097176e+00	5.435219778621931397e+00
1.853903150708277892e+01	4.055222509290736355e+00	5.242605954300697313e+00	4.577237069233502709e+00	6.358846274157961886e+00
1.884230848482348364e+01	5.374624820931431124e+00	4.519401889097942160e+00	5.123716764806393265e+00	5.038699890814482885e+00
2.772719446133150001e+01	6.939669507387901781e+00	6.125920374064543594e+00	4.757803695353436169e+00	6.621184552877664942e+00
2.258730472738109540e+01	4.886199000945580906e+00	6.589672950259599205e+00	5.529776079378995846e+00	6.000157796369947505e+00
1.868515288535824936e+01	5.459804312227998224e+00	6.452991674515795140e+00	6.664749062723485551e+00	5.376090071489744382e+00
2.038005898615787714e+01	6.811452271652546742e+00	6.681099938586209319e+00	5.471118824521425950e+00	6.568937566239983816e+00
2.384729026101698679e+01	5.820696846277570558e+00	6.699502463176969513e+00	6.128495140802603380e+00	5.124063309760017226e+00
1.903426933949503308e+01	6.787182404341471909e+00	4.290361298563953873e+00	4.680289009487158758e+00	4.622015425854712589e+00
2.623553162074266254e+01	4.619691203402535251e+00	4.500609747621875378e+00	4.911285054524014981e+00	5.714869988538893608e+00
1.955869540711375620e+01	5.468219224561288172e+00	6.068110733355323028e+00	6.126475325928558924e+00	4.672945152408811254e+00
2.331375343557485635e+01	6.661511493845956089e+00	6.869660566960277492e+00	4.377035987627610147e+00	5.077526633256424837e+00
1.906957200353352988e+01	6.366432373439115722e+00	6.323903178599691088e+00	5.419709493285849611e+00	6.705055500002336188e+00
2.497977901613139906e+01	6.981975717704193229e+00	4.926744594248609665e+00	4.177925018510583399e+00	4.469858599292098056e+00
2.290434270899285352e+01	6.713600899020915058e+00	4.490202546864793476e+00	6.350001948664481866e+00	6.572663778285484426e+00
2.483037941822015782e+01	5.680756905079968888e+00	6.631110565215537100e+00	6.033575862173478299e+00	6.016033906917074070e+00
1.909532438511862296e+01	6.525990148309686489e+00	4.900479145474899489e+00	4.175997883964385871e+00	4.994277767799254697e+00
1.941881480558043194e+01	5.895173546920841723e+00	4.095476533307463640e+00	6.934452819735089868e+00	6.609042378406725149e+00
1.807262389480435871e+01	6.781135526779030975e+00	4.729806480858101736e+00	5.191645987787373073e+00	6.179406709949714305e+00
2.467422915955434704e+01	4.219212032113357935e+00	5.698756512562417775e+00	4.555255574080232073e+00	6.945827395811705607e+00
1.845895069425811030e+01	4.892736074840246197e+00	4.934507074585145148e+00	6.636671708099283862e+00	4.356107191065795803e+00
2.564802465734172188e+01	6.016318166300226089e+00	6.368956626722386716e+00	5.719941542868578033e+00	5.667127005069696466e+00
2.725450585032788808e+01	5.645193685595383926e+00	6.206379690376011560e+00	5.748509146971980677e+00	6.767882384736942925e+00
2.194551845417340274e+01	4.916560176644716229e+00	4.974481032336801611e+00	4.339849070347471915e+00	6.535784190384814174e+00
2.306777159330346905e+01	6.669920414089851590e+00	5.690137470573528589e+00	4.607358952966873922e+00	6.093738650884108488e+00
2.213731814099215356e+01	4.504139218796213484e+00	4.655713141952916523e+00	5.023629297043853192e+00	4.228557491555667625e+00
1.852520931719752184e+01	6.257915011188961429e+00	4.105396328044882637e+00	6.214752819645132043e+00	4.654324299330109938e+00
2.005315108358021803e+01	5.215705441600621661e+00	4.348275314615237974e+00	6.191321390714281669e+00	6.810365497706571958e+00
1.998297815424270141e+01	5.550966189833633102e+00	6.533114579130963939e+00	5.724592662406946530e+00	6.196116260266582465e+00
2.259226714905827649e+01	6.004262421442708053e+00	4.777658857881394994e+00	5.878701051504761743e+00	5.244038258091583415e+00
2.548243413542580882e+01	5.934039901472702105e+00	4.443442305589985430e+00	6.769347078450660860e+00	4.541326791707724020e+00
2.141741973656601061e+01	4.330300637062804547e+00	6.850186330573040827e+00	4.119053227268710593e+00	4.099904066752032783e+00
1.964446730680031195e+01	5.588571669935287645e+00	5.986515616015872787e+00	4.549724610365598387e+00	5.655622616548625636e+00
2.260361410949927574e+01	4.853583915878838084e+00	5.723274624852904502e+00	5.460294051225873524e+00	6.346490722644455573e+00
2.622390874260369742e+01	5.729114631281563064e+00	5.112816949804570577e+00	5.688603045616261511e+00	5.317398152020042623e+00
2.590509091906027805e+01	4.732688236383377323e+00	6.360559354849621982e+00	6.938155853806291518e+00	4.912703292651840137e+00
2.769866921382232761e+01	4.892270431664022645e+00	4.136568983862266791e+00	6.645894355160579359e+00	4.237813393364441517e+00
2.287998301080689600e+01	5.448268752234013412e+00	4.786540213917505504e+00	5.219457330862163680e+00	6.630157862597317653e+00
1.887320714306747149e+01	5.567420850296069368e+00	5.658177114817672049e+00	4.334114894419282216e+00	5.360058243040497494e+00
2.687693799630364211e+01	6.737689965497936306e+00	4.885757447891818650e+00	5.410296885161216096e+00	6.743080358556098552e+00
2.603441129873635873e+01	5.620239172465376853e+00	4.399495072135205298e+00	6.756172196274675024e+00	6.991459467453936760e+00
2.504291864698122438e+01	4.447477239126536475e+00	4.366658855300697084e+00	4.187944630047786276e+00	4.234009243489437857e+00
2.635102412069866418e+01	6.522081517027137565e+00	5.672355963137837520e+00	5.012093470066028011e+00	5.854190765115510509e+00
2.382130541257862433e+01	6.472599747351059030e+00	6.766143766909407553e+00	5.001302948172686058e+00	4.704530306935359008e+00
2.156890483450320417e+01	6.139881410110286097e+00	5.769074525658219876e+00	5.655024576641594969e+00	6.098274476203410011e+00
2.092889981457919646e+01	5.683689451047928110e+00	6.510110700462663935e+00	5.151713179741166826e+00	5.756566847628658223e+00
1.856419509929200728e+01	5.472203420054273515e+00	5.295171461956129200e+00	4.049623036946683463e+00	6.439039465522594874e+00
1.855134714673394569e+01	6.429359103422624955e+00	5.885462686716925518e+00	4.620336570611839555e+00	5.206762343631818446e+00
2.790852213618076760e+01	4.035991180671437917e+00	4.782385284303409811e+00	6.668033827903766309e+00	5.306739860194114478e+00
1.969424481750513678e+01	6.495108076829595234e+00	5.406397374074134454e+00	4.327743589696848581e+00	6.868614259076643691e+00
2.302240046813713192e+01	5.517598374278255946e+00	6.965481463848240296e+00	4.462409058773842752e+00	5.351082439679941238e+00
1.807878984403181732e+01	5.451645140720411398e+00	5.304844185374274268e+00	4.532719910826567222e+00	6.055283221751454725e+00
2.169321615942881465e+01	4.952341213829619448e+00	6.100533428082536958e+00	4.924411247724073348e+00	5.100373187515821805e+00
2.242667847057466446e+01	6.425653413749740750e+00	4.408346955527368216e+00	6.471229145348527112e+00	6.268864663472506038e+00
2.356292640494316970e+01	5.608035697557372856e+00	4.905538027547358126e+00	6.337328943720660135e+00	6.150066154903631066e+00
2.104011224390107770e+01	5.310366074993824625e+00	6.787185828358809125e+00	4.326335272712960034e+00	4.713636422893391575e+00
2.089763888482124443e+01	6.283343998932271468e+00	5.519580493867243476e+00	4.530094313183004040e+00	4.963188555394915547e+00
1.965719200290942581e+01	6.417116090538337758e+00	5.853730625151385425e+00	6.314289573678442125e+00	4.867076627271725187e+00
2.395909550370692997e+01	4.792970165831468066e+00	5.380556643174233322e+00	5.968183431447694254e+00	6.989344167491890580e+00
2.140525481519841478e+01	6.178074552228402183e+00	6.849704718413577531e+00	4.826267730407177048e+00	5.689732619053284424e+00
1.901071137318275106e+01	4.361645123228806931e+00	6.043535560679609731e+00	5.545265862382410482e+00	5.733692672533008405e+00
2.095662877081515418e+01	4.221172763783921589e+00	4.222453336525894940e+00	6.457198180416294342e+00	4.079159884154120341e+00
2.065195805301943111e+01	4.509004726512997330e+00	5.054625967303230993e+00	4.204726995945709866e+00	6.183061934229623802e+00
2.523653476456682654e+01	5.870676418923739703e+00	4.764329445781473993e+00	5.273518687385883474e+00	4.599002115349296815e+00
1.953465546311664625e+01	6.566607263213559698e+00	5.575447161432932397e+00	5.342735933960404360e+00	6.828930779863169320e+00
2.070356019368265876e+01	5.229514085042820781e+00	6.530434974065062015e+00	6.614852617709653160e+00	6.249052281847498058e+00
2.335234628833669390e+01	4.496484885579793200e+00	5.356886083553593636e+00	5.082799300594656344e+00	5.890715904737263919e+00
1.888706827685251710e+01	6.086629174179631896e+00	5.631489271929739360e+00	4.538572464835930020e+00	5.670620403720272762e+00
2.415875951514469833e+01	4.436323960444183534e+00	4.377418575607522122e+00	4.219847027593515598e+00	6.838734005140994832e+00
2.708407727742344662e+01	4.258066256221799684e+00	5.235333872855481907e+00	4.565339410989611935e+00	5.011294694353855661e+00
1.975698768270478922e+01	6.296882796972551155e+00	6.204525192123000465e+00	6.549340482526837981e+00	5.188311445721171644e+00
2.201203591486552824e+01	5.338702625925320966e+00	4.855770876390723245e+00	4.350998908260472753e+00	5.059142351378609348e+00
2.559182805622679879e+01	6.694809611754253709e+00	4.858490221948351007e+00	6.021517619965179868e+00	4.839194177648445283e+00
2.409602536835257425e+01	6.945492941673737874e+00	5.530828410625601599e+00	6.495614111561729409e+00	4.000028158446614412e+00
2.517404463989141661e+01	4.005933550161953960e+00	4.338966396110351731e+00	4.646071217541607901e+00	6.432337616647795464e+00
2.728980785422027466e+01	4.569401418564041251e+00	6.994583204231276774e+00	6.931834149454057403e+00	5.801236430027467250e+00
2.503386954023597255e+01	5.251942130993417557e+00	4.215509396414138799e+00	5.559962688963577371e+00	4.288708184562971759e+00
